dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10207476,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10207476",DE00068,7940050004,Chambishi,-12.6601,28.04565,AF,Zambia,Copperbelt,,M,"Cobalt, Copper","Silver, Gold",,Surface-Underground,"Sediment-hosted Cu",,Producer,,,,,Underground,"202: Sediment-hosted Cu, reduced-facies",,,"Chambishi Main and West, Chambishi Southeast",,"Causey, J Douglas, Beougher, Dee (Spanski, Gregory T.), Wilson, Anna B., Porter, Kenneth E.",,,,,,,"Reeve, W.H., 1963, The geology and mineral resources of Northern Rhodesia:  N. Rhodesia Geological Survey Bull. 3, vol. 1.International Copper Study Group, 2006, CNMC Mining in Africa: Opportunities and Challenges, Guoping Liu, Chief Geologist. accessed Oct. 2010 and Feb. 23, 2011, at http://www.icsg.org/index.php?option=com_docman&task=doc_download&gid=82&Itemid=62.ROAN CONSOLIDATED MINES LTD. ANNUAL REPORT 1976.MENDELSOHN, F. (ED.). THE GEOLOGY OF THE NORTHERN RHODESIAN COPPERBELT. MCDONALD AND CO., LONDON, 1961, 523 PP.Gilliejoy Ltd., 2006 , Environmental Impact Statement for NFC Africa Mining, Plc, Chambishi Copper Mine, Kitwe, Appendix K, Geology Baseline Report:  Environmental Council of Zambia:  accessed Jan. 14, 2010 [but unavailable as of Mar. 3, 2010], at http://www..necz.org.zm/news/comments/wis-rports/NFC-Mining.htm.Ivanhoe Capital Corp., undated, Ivanhoe Capital Corp. wins bid to acquire Zambia's Chambishi Copper Mine: Singapore, news release Nov. 10 [year unknown], accessed Mar. 3, 2010, at http://www.prnewswire.co.uk/cgi/news/release?id=35921.Freeman, P.V., 1988, Description of mineral deposits on the Copperbelt (and Kabwe, Nampundwe), unpublished report, p. 5, 24.Annels, A.E., 1989, Ore genesis in the Zambian Copperbelt with particular reference to the northern sector of the Chambishi Basin, in Boyle, R.W., Brown, A.C., Jefferson, C.W., Jowett, E.C., and Kirkham, R.V. eds., Sediment-hosted stratiform copper deposits: Geological Association of Canada Special Paper 36, p. 427-452.Fleischer, V.D., Garlick, W.D., and Haldane, R., 1976, Geology of the Zambian Copperbelt, in Wolf, K.H., ed., Handbook of Strata-bound and Stratiform Ore Deposits, v. 6, Chapter 6, p. 223-352.PELLETIER, R. A. MINERAL RESOURCES OF SOUTH CENTERAL AFRICA. OXFORD UNIV. PRESS, CAPE TOWN, 1964 P. 178-198.Fleischer, V.D., 1984, Discovery, geology and genesis of copper-cobalt mineralization at Chambishi Southeast prospect, Zambia: Precambrian Research, v. 25, p. 119-133.DE KUN, N. THE MINERAL RESOURCES OF AFRICA. ELSEVIER, AMSTERDAM, 1965, P130-136,350-356,365-369.Kirkham, R.V, Carriere, J.J., Laramee, R.M., and Garson, D.F., 1994, Global distribution of sediment-hosted stratiform copper deposits and occurrences: n, Murray, Bull, S.W., Large, R.R., McGoldrick, P.J., Croaker, Mawson, PollingtonGeological Survey of Canada Open File 2915b, 256 p.Selley, David, Broughton, David, Scott, Robert, Hitzman, Murray, Bull, S.W., Large, R.R., McGoldrick, P.J., Croaker, Mawson, Pollington, Nicky, and Barra, Fernando, 2005, A new look at the geology of the Zambian Copperbelt, in Hedenquist, J.W., Thompson, J.F.H., Goldfarb, R.J., and Richards, J.P., eds., Economic Geology 100th Anniversary Volume, 1905-2005: Littleton, Colorado, Society of Economic Geologists, p. 965-1000.Metal Mining Agency of Japan, 1996, Report on the cooperative mineral exploration in the Chambishi southeast area the Republic of Zambia--Consolidated report,  Japan International Cooperation Agency, Metal Mining Agency of Japan.  [downloadable from http://lvzopac.jica.go.jp/external/library?func=function.opacsch.mmindex&view=view.opacsch.toshoshozodsp&lang=eng&shoshisbt=1&shoshino=0000088693&volno=0 as of 5/27/10]HALL,S.J.THE GEOLOGY OF CHAMBISHI MINE,MARCH 4,1977. COPY PROVIDED BY RCM LTD. TO J.JOLLY, INTL. DIV.,USBM,WASH. D.C.RCM,LTD. DESCRIPTION OF THE CHAMBISHI MINE AND MINING METHODS AND DESCRIPTION OF CHAMBISHI CONCENTRATOR SYSTEM.  COPY PROVIDED TO J. JOLLY, INTL.DIV.,USBM, WASH. D.C.GOLDER ASSOCIATES, INC. DEPOSIT PROFILE-CHAMBISHE MINE.   SEPT. 1980.MINING MAGIZINE. CHAMBISHI MINE, ZAMBIA. APRIL 1980,   P. 293-301.MINING ACTIVITY DIGEST, 10/93, P.2.METAL BULLETIN, 7/1/93, P.7.MINING JOURNAL, 10/21/94, P.289.ACP Mining Data Bank [Secretariat of the African and Caribbean and Pacific Group of States Group], undated, http://mines.acp.int/html/mine_ZMB-00068_en.html and http://mines.acp.int/html/mine_ZMB-00137_en.htmlKirkham, Rodney, and Broughton, David, 2005, Appendix, Supplement to the sediment-hosted stratiform copper ore system, Economic Geology 100th anniversary volume, 1905-2005, Society of Economic Geologists, Littleton, CO, United States, pp. 609-642.World Bank Group, 2007, Extractive industries transparency inititiative (EITI) scoping study for the Republic of Zambia: World Bank, September 2007, 49 p.  Accessed Aug. 12, 2009, at http://siteresources.worldbank.org/INTEXTINDTRAINI/Resources/zambia_scoping_report.pdf?resourceurlname=zambia_scoping_report.pdfGuoping, Liu, 2006, CNMC Mining in Africa?Opportunities and Challenges, Guoping Liu, Chief Geologist: International Copper Study Group Website, accessed October, 2010, at http://www.icsg.org/index.php?option=com_docman&task=doc_download&gid=82&Itemid=62.MINING MAGAZINE, JANUARY 1989, P. 50. \n[copied from deleted record 10021408= DE00068]TER BRUGGEN J. W. INTRODUCTION INTO MINING AND METALLURGY ON THE ZAMBIAN COPPERBELT. GEOLOGIE EN MIJNBOUW, V.51, 1972.    P. 361-370.STAFF WORLD MINING, RCM $110,000,000 EXPANSION PROGRAM.   NOVEMBER 1972, P. 52-53.ROAN CONSOLIDATED MINES LTD.  ANNUAL REPORT 1977.ZAMBIA CONSOLIDATED COPPER MINES 1987 ANNUAL REPORT.   P. 43.ZAMBIA CONSOLIDATED COPPER MINES LTD., 1992 ANNUAL REPORT,   P.53.AMERICAN METAL MARKET, V 103/N 14, 1/23/95, P.8.METALS WEEK, V 66/N 4, 1/23/95, P.6.Japan International Cooperation Agency, and Metal Mining Agency of Japan [JICA and MMAJ], 1996, Report on the cooperative mineral exploration in the Chambishi southeast area the Republic of Zambia: Japan International Cooperation Agency, and Metal Mining Agency of Japan, 53 p., accessed May 27, 2010, at http://lvzopac.jica.go.jp/external/library?func=function.opacsch.mmindex&view=view.opacsch.toshoshozodsp&lang=eng&shoshisbt=1&shoshino=0000088693&volno=0.Wilson, A.B., Causey, J.D., Kirschbaum, M.J., Taylor, C.d., and Zientek, M.L,, 2011, Database of Sediment-Hosted Copper Deposits in the Central African Copperbelt, Democratic Republic of the Congo and Zambia: U.S. Geological Survey Scientific Investigation Report 2010-5090x",,1963,,,,1899,,,A
60001320,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60001320",TC04025,,Chanarcillo,-27.80747,-70.42623,SA,Chile,,,M,Silver,"Lead, Copper, Cobalt",,Unknown,VEIN,L,"Past Producer",,,,,,,,"SUPERGENE PROCESSES TO 160-300 M IN NORTHERN AREA AND 350-400 M IN SOUTHERN AREA.  OXIDATION TO 190 METERS AND FORMS ZONE WITH IRON OXIDES AND SILVER HALIDES.","Bolaco Viejo Mine, Manto De Ossa Mine, Descubriadora Mine, Manto De Peralta Mine, Candelaria Mine, Corrida Colorado, Valencia, Yungay, Bolsa, Trinidad, Desempeno, EsperanzaDescubriadora, Constancia Mine, Chacabuco, Veins: Candelaria",,,,,,,,,"RUIZ, C. Y PEEBLES, F., 1988, YACIMIENTOS METALIFEROS DE CHILE: SANTIAGO, 334 P.WHITEBREAD, W.H., 1919, THE VEINS OF CHANARCILLO, PROVINCIA DE ATACAMA, CHILE: ECONOMIC GEOLOGY, V. 14, NO. 1, P. 1-45.SEGERSTROM, K. Y MORAGA, A., 1964, CUADRANGULO CHANARCILLO, PROVINCIA DE ATACAMA: CARTA GEOLOGICA # 13, P. 37-40.SEGERSTROM, K., 1962, REGIONAL GEOLOGY OF THE CHANARCILLO SILVER MINING DISTRICT AND ADJACENT AREAS, CHILE: ECON. GEOL., 57, 1247-1261.",,,,,,1832,,,D
10118935,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10118935",W000604,0090070077,"Chatham Cobalt Mine",41.58279,-72.54922,NA,"United States",Connecticut,Middlesex,M,Cobalt,,Nickel,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"SMITH,CHARLES,MAP OF MINES & QUARRIES OF CONN,JUNE, 1972.FOR ATTACHMENT SEE 09-001-00013.PEARRE, NANCY C., 1957, USGS MIN INV RES MAP MR7.",,,,,,,,,D
10067769,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067769",W000604,,"Chatham Great Hill Cobalt Nickel Arsenopyrite Mine",41.57721,-72.55035,NA,"United States",Connecticut,Middlesex,B,"Arsenic, Iron, Nickel, Cobalt",Sulfur,"Zinc, Lead, Copper",Unknown,,Y,"Past Producer","Cobaltite, Erythrite, Galena, Niccolite, Siderite, Smaltite, Sphalerite","Biotite, Plagioclase, Staurolite",,,Unknown,,,,,"Probably Fault Zone, Siliceous In Part, In Schist","D'Agostino, John P.",,,,"Mafic Intrusive Rock",,,"SHEPARD, C.U., 1837, ""REPORT"", CONN. GEOLOGICAL SURVEY, TEXT P. 5BLAKE, 1882",,,,,,1661,,,C
10083640,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10083640",W100428,,"Chatham Great Hill Mine",41.57721,-72.55035,NA,"United States",Connecticut,Middlesex,M,"Cobalt, Nickel",,,Unknown,Vein,S,"Past Producer",,,,,,,,,,,"Whitlow, S.",,,,,,,CRIB--W000604,,,,,,,,,D
10232170,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10232170",,7830450008,"Chenzema Prosp",-7.09779,37.58119,AF,Tanzania,Morogoro,,M,,,"Cobalt, Iron, Nickel",Unknown,,,Unknown,,,,,,,,,,,Unknown,,,,,,,"GEOL SURV TANZANIA MEM 1",,,,,,,,,D
10067840,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067840",W000705,,"Cherry Creek",45.11658,-111.73418,NA,"United States",Montana,Madison,M,,,Cobalt,Unknown,,N,Occurrence,Hollandite,,,,,,,,,,"Coury, Anny B.",,,,,,,"HEWETT, D.F., AND FLEISCHER, M., 1960, ECON. GEOL. ,VOL. 55, NO.1, P. 1-55UNPUBLISHED COBALT REPORT",,,,,,,,,D
10148655,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10148655",W000705,0300571034,"Cherry Creek Cobalt",45.11661,-111.73415,NA,"United States",Montana,Madison,M,Cobalt,,,Surface,,,Occurrence,,,,,,,,,,,"Winters, Dick",,,,,,,"ECON. GEO., 1960, V. 55, NO. 1, P. 20.",,,,,,,,,D
10178602,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10178602",,0470810008,"Chessor Mine",35.7259,-87.63942,NA,"United States",Tennessee,Hickman,M,,,"Cobalt, Manganese, Nickel",Surface,,,"Past Producer",,,,,,,,,"Barber Pit",,Schmidt,,,,,,,"PIERCE, W G, COBALT-BEARING MANGANESE DEPOSITS OF ALA, GA ANUSGS BULL 940-J, 1944",,,,,,1905,,,D
10177995,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10177995",,0420290032,"Chester County Mine",40.10641,-75.52072,NA,"United States",Pennsylvania,Chester,M,,,"Antimony, Arsenic, Cobalt, Copper, Molybdenum, Nickel, Cadmium, Zinc, Lead",Underground,,,"Past Producer",,,"Anglesite, Ankerite, Aragonite, Azurite, Barite, Calamine, Calcite, Cerussite, Chalcocite, Chalcopyrite, Cuprite, Dolomite, Fluorite, Galena, Goethite, Limonite, Malachite, Pyrite, Pyromorphite, Quartz, Sphalerite",,,,,,,,Schmidt,,,,,,,"MILLER, BENJAMIN L, LEAD AND ZINC ORES OF PENNSYLVANIA, PA GBULL M5, 1924BASCOM AND STOSE, GEOLOGY AND MINERAL RESOURCES OF THE HONEYAND PHOENIXVILLE QUADRANGLES, USGS BULL 891, 1938LAPHAM AND GEYER, MINERAL COLLECTING IN PENNSYLVANIA, PA GEOBULL G33, 2ND ED, 1965ICKES, HAROLD L, PICKERING CREEK MINES, BUMINES WAR MINERALREGIONAL FILE E-974, JUNE 1944ROSE, ARTHUR W, ATLAS OF PENNSYLVANIAS MINERAL RESOURCES, PAPA GEOL SUR BULL M50, 1970REED, DONALD F, INVESTIGATION OF PICKERING CREEK LEAD-ZINC DBUMINES RI-4451, MAY 1949REED, DONALD F, PICKERING CREEK LEAD-ZINC DEPOSITS, BUMINESPUBLISHED RPT 91.974, CONFIDENTIAL, 1949GORDON, SAMUEL G, MINERALOGY OF PENNSYLVANIA, SPEC PUB NO 1,NATL SCI OF PHILADELPHIA, 1922ROGERS, HENRY D, GEOLOGY OF PENNSYLVANIA, VOL 2, J.B. LIPPINAND CO, PHILADELPHIA, 1858ASHLEY, GEORGE H, SYLLABUS OF PENNSYLVANIA GEOLOGY AND MINERRESOURCES, PA GEOL SUR BULL G1, 1931",,1851,,,,1850,,,B
10232039,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10232039",,7940050009,"Chibuluma Mine",-12.82897,28.10337,AF,Zambia,Copperbelt,,M,Copper,Cobalt,,Underground,,,Producer,"Bravoite, Carrollite, Chalcocite, Pyrite",,"Bornite, Brannerite, Chalcopyrite, Linnaeite",,Underground,"197: Sediment-hosted Cu",,,"Chibuluma West, Chibuluma Main, Chibuluma Copper-Cobalt Mine, Chibuluma South, Chibuluma-Chibuluma West, Chifupu (sometimes combined with Chibuluma, but also a stand-alone record), Kalushi East (sometimes combined with Chibuluma, but also a stand-alone record)",,"Porter, Kenneth E., Shaffer, Glenn L., Wilson, Anna B.",,,,,,,"ANDREWS, R.W., 1962, COBALT: OVERSEAS GEOLOGICAL SURVEYS, MINERAL RESOURCES DIVISION, LONDON, HER MAJESTY'S STATIONARY OFFICE, P. 66-. [copied from W006891, merged/deleted record 10099668]DE KUN, N. THE MINERAL RESOURCES OF AFRICA. ELSEVIER AMSTERDAM, 1965, P130-136,350-356,365-369.Reeve, W.H., 1962, The geology and mineral resources of northern Rhodesia:  Northern Rhodesia Geological Survey Bulletin No. 3, v. 1, p. 51-84, and v. 2, map IV, #9, and map V.Freeman, P.V., 1988, Description of mineral deposits on the Copperbelt (and Kabwe, Nampundwe), unpublished report, p. 17, 25.Kirkham, R.V, Carriere, J.J., Laramee, R.M., and Garson, D.F., 1994, Global distribution of sediment-hosted stratiform copper deposits and occurrences: Geological Survey of Canada Open File 2915b, 256 p.ENG. MINING JOUR., 1973, 1972 E/MJ INTERNATIONAL DIRECTORY OF MINING AND MINERAL PROCESSING OPERATIONS: NEW YORK, MCGRAW-HILL, INC., P. 219. [copied from W006891, merged/deleted record 10099668]Selley and others, 2005, A new look at the geology of the Zambian Copperbelt:  Economic Geology 100th Anniversary Volume, p. 965-1000.GARLICK, W. G. GEOLOGY OF THE CHIBULUMA MINE. INTERL GEOL. CONGRESS PT.1 STRATIFORM COPPER DEPOSITS IN AFRICA, 1962, P137-149.MCMAHON, A.D., 1965, COPPER, A MATERIALS SURVEY: U.S. BUREAU OF MINES, IC 8225, P. 71.  [copied from W006891, merged/deleted record 10099668]PELLETIER, R. A. MINERAL RESOURCES OF SOUTH-CENTERAL AFRICA. OXFORD UNIV. PRESS, CAPE TOWN, 1964, P. 178-198.MENDELSOHN, F. (ED.). THE GEOLOGY OF THE NORTHERN RHODESIAN COPPERBELT. MACDONALD AND CO., LONDON,1961, 523 PP.WHYTE, R.J., GREEN, M.E. GEOLOGY AND PALEOGEOGRAPHY OF CHIBULUMA WEST OREBODY ZAMBIAN COPPERBELT. ECON. GEOLOGY, V.66, 1970 P400-424.Metorex Limited website, [www.metorexgroup.com/ops_chibuluma_Mines.htm (this version 2009 is slightly revised from the 2008 downloaded version)] [X:/Zambia/References/ByRefNo/1514_Chibuluma Mines Plc_Metorex_Copper.mht , 2008 version no longer available on Metorexgroup.com website as of 5/27/10]Metorex Annual Report, p. 60.  (supplementary information)Metorex Annual Reports 2007. [http://www.metorex.co.za/downloads/annual_reports/metorex_ann_report2007.pdf]WINFIELD, O., ROBINSON, I. C. THE STRUCTURES OF CHIBULUMA MINE. INTERNAL GEOL. CONGRESS PT 2. STRATIFORM COPPER DEPOSITS IN AFRICA, 1963, P.192-201.SKINNER, WALTER R., 1973, MINING INTERNATIONAL YEARBOOK, LONDON, THE FINANCIAL TIMES LIMITED, P. 500. [copied from W006891, merged/deleted record 10099668]BOSTOCK,M. AND HARVEY,C.  ECONOMIC INDEPENDENCE AND ZAMBIAN COPPER:  A CASE STUDY OF FOREIGN INVESTMENT.  PP. 23-273.""CHIBULUMA ROUNDS OUT CAPITAL PROGRAM.""  ENGINEERING AND MINING JOURNAL,  NOVEMBER 1979.  PP. 167-171.DEVLETTER, D.R., DIJKSTRA, S., AND TERBRUGGEN, J.W. GEOLOGIE EN MIJNBOUW. ""ZAMBIA ISSUE."" VOL. 51, NO. 3. MAY/JUNE 1972.  PP. 247-468.Fleischer, V.D., Garlick, W.D., and Haldane, R., 1976, Geology of the Zambian Copperbelt, in Wolf, K.H., ed., Handbook of Strata-bound and Stratiform Ore Deposits, v. 6, Chapter 6, p. 223-352.MINING JOURNAL.  ""INDUSTRY IN ACTION.""  JUNE 21, 1974, P.505ROAN CONSOLIDATED MINES LIMITED ANNUAL REPORT 1979.ROAN CONSOLIDATED MINES LIMITED.  ""THE CHIBULUMA CONCENTRA-TOR."" 1971.ACP Mining Data Bank [Secretariat of the African and Caribbean and Pacific Group of States Group], undated, http://mines.acp.int/html/mine_ZMB-00114_en.html and http://mines.acp.int/html/mine_ZMB-00481_en.htmlTER BRUGGEN, J. W. INTRODUCTION INTO MINING AND METALLURGY ON THE ZAMBIAN COPPERBELT. GEOLOGIE EN MIJNBOUW, V.51, 1972. P361-370.ROAN CONSOLIDATED MINES LTD. ANNUAL REPORTS 1976.ZAMBIA CONSOLIDATED COPPER MINES LTD., 1992 ANN RPT, P.51, 53.",,1955,,,,1939,,,A
10070520,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10070520",W013486,0160590070,"Chicago Mine",45.12586,-114.3501,NA,"United States",Idaho,Lemhi,M,Cobalt,"Gold, Copper","Bismuth, Nickel",Unknown,,S,"Past Producer","Bismuth, Chalcocite, Chalcopyrite, Cobaltite, Gold, Safflorite","Biotite, Limonite, Magnetite, Pyrite, Pyrrhotite, Quartz, Vivianite",,"IRREGULAR  STRINGERS AND PODS",Surface/Underground,,Chlorite,,"Blackbird Mine","Intersecting Shear Zones Which Trend N 30 Deg W And N-S","Ortman, Dale; Miller, Pat, Causey, J. Douglas","Belt Supergroup",Schist,Gabbro,Gabbro,"Reverse Faults, Folds. Chicago Zone On Broad Syncline Plunging 43 Deg N",,"Umpleby, J.B., 1913, Geology and Ore Deposits of Lemhi County, Idaho: USGS Bulletin 528, 182 P.Anderson, A.L., 1943, Preliminary report on the cobalt deposits in the Blackbird District, Lemhi County, Idaho: Idaho Bureau of Mines and Geology Pamphlet 61, 34 P.Canney, F.C., 1953, Preliminary Report Of Geochemical Investigations In The Blackbird District, Lemhi County, Idaho: USGS Open-File Rept.Reed, G.C., And Herdlick, J.A., 1947, Blackbird Cobalt Deposits, Lemhi County, Idaho: USBM R.I. 4012, P. 5Baldwin, J.A., October 8, 1976, Personal Communication.Trexler, B.D., Jr., 1974, Unpublished Blackbird ReportVhay, J.S., 1948, Cobalt-Copper Deposits Of The Blackbird District, Lemhi County, Idaho: USGS Strategic Minerals Inv. Prelim. Report 3-219, 26 P.",,1951,,,,,,,B
10220596,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10220596",,0300230096,"Chicken Hawk Claims",46.2096,-112.60339,NA,"United States",Montana,"Deer Lodge",M,Cobalt,,Copper,Unknown,,,Occurrence,,,"Arsenopyrite, Calcite, Chalcopyrite, Pyrite, Quartz",,,,,,"Cabin Claim",,"Western Field Operations Center (WFOC)",,,,,,,"CRIBU.S. BUREAU OF MINES,WFOC,MINERAL PROPERTY FILE 0300230096.",,,,,,,,,D
10258155,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10258155",,0020730026,"Chicken Mountain",62.39579,-157.99043,NA,"United States",Alaska,,M,Gold,,"Antimony, Cobalt, Mercury, REE, Silver, Tungsten, Chromium, Zinc",Placer,,,Prospect,,,,,,,,,"Idaho Claim",,Sbh,,,,,,,"B520c                p. 40B542m                pp. 300, 302-303B578                 pp. 31, 33, 35B592d                p. 69B622c                pp. 56-57B622n                p. 257B642c                p. 66B642l                pp. 253, 257, 259, 266B649                 p. 49BMB142               p. 26BMB153               p. 54B662b                p. 59B722a                p. 56B739B754                 pp. 114, 116B773a                pp. 14, 19B783a                p. 14B797a                p. 21B813a                p. 29B824a                p. 34B836a                p. 34B844A                p. 34B857A                p. 32B864A                p. 37B864C                pp. 213-215B868A                p. 37B880A                p. 41B910A                p. 50B933A                p. 43C255                 pp. 1-9P268                 p. 107IC8131               p. 51RI5991IC8252               p. 50BMOF6-69             pp. 6, 9MF363OF508                p. 80AK MINE LICENSE-1985 No. 852SR39                 p. 26ALASKA KARDEX 073-044",,,,,,,,,B
10185579,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10185579",,0021120079,"Chilkat D.",58.96974,-135.56208,NA,"United States",Alaska,,M,Copper,,Cobalt,Unknown,,,Occurrence,,,"Chalcopyrite, Chlorite, Pyrite, Quartz",,,,,,,,Wlg,,,,,,,"I303B1246                p. 162MF435OF78-374             p. 137OF78-494             plates 1A, 1B, 2",,,,,,1959,,,C
10400308,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10400308",,,"Chimiwungo (Lumwana Project)",-12.2843,25.8775,AF,Zambia,North-Western,,,Copper,Cobalt,"Uranium, Gold",Surface,,,Prospect,"Chalcopyrite, Bornite",,,,,,,,"Lumwana Project, Chimiwungo Main, Chimiwungo South, Chimiwungo North",,"Wilson, Anna B.",,,,,,,"Davis and others, 2008, Lumwana Project, North-Western Province, Republic of Zambia:  Equinox Minerals Limited, 43-101 Technical Report, 108 p.Kirkham, R.V, Carriere, J.J., Laramee, R.M., and Garson, D.F., 1994, Global distribution of sediment-hosted stratiform copper deposits and occurrences: Geological Survey of Canada Open File 2915b, 256 p.Kirkham, Rodney, and Broughton, David, 2005, Appendix, Supplement to the sediment-hosted stratiform copper ore system, Economic Geology 100th anniversary volume, 1905-2005, Society of Economic Geologists, Littleton, CO, United States, pp. 609-642.Bertinshaw, Ross; Guibal, Daniel; Daley, Andrew; and Rigo, Robert, 2009, Lumwana Project, north western Province, Republic of Zambia, Technical Report, June, 2008, (refiled April 2009):  Report prepared by Golder Associates Pty Ltd, SRK Consulting (Australasia) Pty Ltd, Investor Resources Finance Pty Ltd, and Equinox Minerals Ltd. 106 p.  (Available for download at at www.sedar.com [Equinox Minerals Ltd, Amended and restated technical report (NI 43-101) - English, filed April 21, 2009]).",,,,,,,"No production as of 2009.",,B
10173743,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173743",,0320070460,"Chinck Nickel - Cobalt Prospect",41.80179,-116.30924,NA,"United States",Nevada,Elko,M,Nickel,,"Molybdenum, Iron, Copper, Cobalt",Unknown,,,Occurrence,,,"Chalcopyrite, Molybdenite, Pyrite, Quartz",,,,,,,,"Lowe, Nathan T.",,,,,,,"U.S. BUREAU OF MINES.MINERAL PROPERTY FILE 0320070460",,,,,,,,,D
10231221,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10231221",,5700050021,"Chinmen Island Laterite Deposit",24.43259,118.36602,AS,China,"Fujian [Fukien]",,M,,,"Aluminum, Cobalt",Unknown,,,Unknown,,,,,,,,,"Chinmen Island",,"Wilburn, David R.",,,,,,,"IKONNIKOV, A. B., MINERAL RESOURCES OF CHINA, G. S. A.MICROFORM PUB. 2, 1975, P. 374, 467.",,,,,,,,,D
10185825,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10185825",A015040,0020740016,"Chip Loy",62.16616,-154.38613,NA,"United States",Alaska,,M,"Copper, Nickel",Cobalt,,Unknown,,,Occurrence,,,"Bravoite, Chalcopyrite, Pyrite, Pyrrhotite",,,,,,"Unnamed Occurrence",,"Neb / Djb",,,,,,,"GR26                 pp. 1, 8GR26                 pp. 8, 16MF379OF76-485             pp. 72, 86OF77-169AMTA 82               No. D-22ADGGS PDF 85-54",,,,,,,,,D
10002603,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10002603",A015040,,Chip-Loy,62.16557,-154.38283,NA,"United States",Alaska,,M,"Nickel, Cobalt, Copper","Silver, Iron, Gold",,Unknown,,,Prospect,"Bravoite, Chalcopyrite, Cubanite, Galena, Pentlandite, Sphalerite, Tetradymite, Violarite",Ilmenite,,,,"13: Synorogenic-synvolcanic Ni-Cu","Slight oxidation of massive sulfides.",,,,"T.K. Bundtzen",,Limestone,,Diabase,,,"Smith, T.E., and Albanese, M.D., 1985, Preliminary prospect examinations in the McGrath B-2, A-3, and A-4 quadrangles, Alaska: Alaska Division of Geological and Geophysical Surveys Public Data File 85-54, 19 pages.Gilbert, W.G., Solie, D.N., and Kline, J.T., 1988, Geologic map of the McGrath A-3 quadrangle, Alaska: Alaska Division of Geological and Geophysical Surveys Professional Report 92, 2 sheets, 1:63,360 scale.Nokleberg, W.J., Bundtzen, T.K., Berg, H.C., Brew, D.A., Grybeck, D.J., Robinson, M.S., Smith, T.E., and Yeend, W., 1987, Significant metalliferous lode deposits and placer districts of Alaska: U.S. Geological Survey Bulletin 1786, 104 p.Foley, J.Y., 1987, Reconnaissance strategic and critical mineral investigations in the McGrath A-3 and B-2 quadrangles, southwest Alaska: U.S. Bureau of Mines Field Report, 26 pages.Foley, J.Y., Light, T.D., Nelson, S.W., and Harris, R.A., 1997, Mineral occurrences associated with mafic-ultramafic and related alkaline complexes in Alaska: Economic Geology, Monograph 9, p. 396-449.Herreid, G.H., 1968, Geological and geochemical investigations southwest of Farewell, Alaska: Alaska Division of Mines and Geology Geologic Report 26, 24 p., 1 sheet, scale 1:75,000.Bundtzen, T.K., Harris, E.E., and Gilbert, W.G., 1997, Geologic Map of the eastern McGrath quadrangle, Alaska: Alaska Division of Geological and Geophysical Surveys Report of Investigations 97-14, 34 p., 1 sheet, scale 1:125,000.Bundtzen, T.K., Kline, J.T., and Clough, J.G., 1982, Preliminary geologiy of the McGrath B-2 quadrangle, Alaska: Alaska Division of Geological and Geophysical Surveys Open-File report 149, 22 p., 1 sheet, scale 1:40,000.Cobb, E.H., 1972, Metallic mineral resources map of the McGrath quadrangle, Alaska: U.S. Geological Survey Miscellaneous Field Studies Map MF-379, 1 sheet, 1:250,000 scale.Cobb, E.H., 1976, Summary of references to mineral occurrences (other than mineral fuels and construction materials) in the Iliamna, Lake Clark, Lime Hills, and McGrath quadrangles, Alaska: U.S. Geological Survey Open-File Report 76-485, 101 p.",,,,,,,,,B
